CustomerID,Customer Name,Customer Type,City,Email Promotion,First Purchase Date,Last Purchase Date
26831," ",Individual,NULL,Subscriber,2013-06-15 00:00:00.000,2013-06-15 00:00:00.000
26832," ",Individual,NULL,Subscriber,2014-06-30 00:00:00.000,2014-06-30 00:00:00.000
26833," ",Individual,NULL,Subscriber,2013-11-17 00:00:00.000,2013-11-17 00:00:00.000
26834," ",Individual,NULL,Subscriber,2013-12-31 00:00:00.000,2013-12-31 00:00:00.000
26835," ",Individual,NULL,Subscriber,2014-04-11 00:00:00.000,2014-04-11 00:00:00.000
26836," ",Individual,NULL,Subscriber,2014-06-14 00:00:00.000,2014-06-14 00:00:00.000
26837," ",Individual,NULL,Subscriber,2013-10-13 00:00:00.000,2013-10-13 00:00:00.000
26838," ",Individual,NULL,Subscriber,2013-07-20 00:00:00.000,2013-07-20 00:00:00.000
26839," ",Individual,NULL,Subscriber,2013-10-18 00:00:00.000,2013-10-18 00:00:00.000
26840," ",Individual,NULL,Subscriber,2014-03-22 00:00:00.000,2014-03-22 00:00:00.000
26841," ",Individual,NULL,Subscriber,2013-08-17 00:00:00.000,2013-08-17 00:00:00.000
26842," ",Individual,NULL,Subscriber,2013-09-30 00:00:00.000,2013-09-30 00:00:00.000
26843," ",Individual,NULL,Subscriber,2014-03-16 00:00:00.000,2014-03-16 00:00:00.000
26844," ",Individual,NULL,Subscriber,2014-06-18 00:00:00.000,2014-06-18 00:00:00.000
26845," ",Individual,NULL,Subscriber,2014-01-01 00:00:00.000,2014-01-01 00:00:00.000
26846," ",Individual,NULL,Subscriber,2014-05-14 00:00:00.000,2014-05-14 00:00:00.000
26847," ",Individual,NULL,Subscriber,2014-03-22 00:00:00.000,2014-03-22 00:00:00.000
26848," ",Individual,NULL,Subscriber,2013-11-19 00:00:00.000,2013-11-19 00:00:00.000
26849," ",Individual,NULL,Subscriber,2013-10-04 00:00:00.000,2013-10-04 00:00:00.000
26850," ",Individual,NULL,Subscriber,2013-11-07 00:00:00.000,2013-11-07 00:00:00.000
26851," ",Individual,NULL,Subscriber,2014-03-15 00:00:00.000,2014-03-15 00:00:00.000
26852," ",Individual,NULL,Subscriber,2013-07-05 00:00:00.000,2013-07-05 00:00:00.000
26853," ",Individual,NULL,Subscriber,2013-10-08 00:00:00.000,2013-10-08 00:00:00.000
26854," ",Individual,NULL,Subscriber,2014-04-06 00:00:00.000,2014-04-06 00:00:00.000
26855," ",Individual,NULL,Subscriber,2014-04-04 00:00:00.000,2014-04-04 00:00:00.000
26856," ",Individual,NULL,Subscriber,2013-10-14 00:00:00.000,2013-10-14 00:00:00.000
26857," ",Individual,NULL,Subscriber,2013-11-11 00:00:00.000,2013-11-11 00:00:00.000
26858," ",Individual,NULL,Subscriber,2013-11-20 00:00:00.000,2013-11-20 00:00:00.000
26859," ",Individual,NULL,Subscriber,2013-12-18 00:00:00.000,2013-12-18 00:00:00.000
26860," ",Individual,NULL,Subscriber,2013-11-04 00:00:00.000,2013-11-04 00:00:00.000
26861," ",Individual,NULL,Subscriber,2013-07-07 00:00:00.000,2013-07-07 00:00:00.000
26862," ",Individual,NULL,Subscriber,2013-06-18 00:00:00.000,2013-06-18 00:00:00.000
26863," ",Individual,NULL,Subscriber,2014-06-07 00:00:00.000,2014-06-07 00:00:00.000
26864," ",Individual,NULL,Subscriber,2013-05-31 00:00:00.000,2013-05-31 00:00:00.000
26865," ",Individual,NULL,Subscriber,2013-07-22 00:00:00.000,2013-07-22 00:00:00.000
26866," ",Individual,NULL,Subscriber,2013-11-23 00:00:00.000,2013-11-23 00:00:00.000
26867," ",Individual,NULL,Subscriber,2014-05-05 00:00:00.000,2014-05-05 00:00:00.000
26868," ",Individual,NULL,Subscriber,2013-11-11 00:00:00.000,2013-11-11 00:00:00.000
26869," ",Individual,NULL,Subscriber,2013-11-26 00:00:00.000,2013-11-26 00:00:00.000
26870," ",Individual,NULL,Subscriber,2013-11-05 00:00:00.000,2013-11-05 00:00:00.000
26871," ",Individual,NULL,Subscriber,2014-01-28 00:00:00.000,2014-01-28 00:00:00.000
26872," ",Individual,NULL,Subscriber,2014-01-17 00:00:00.000,2014-01-17 00:00:00.000
26873," ",Individual,NULL,Subscriber,2013-07-19 00:00:00.000,2013-07-19 00:00:00.000
26874," ",Individual,NULL,Subscriber,2013-10-01 00:00:00.000,2013-10-01 00:00:00.000
26875," ",Individual,NULL,Subscriber,2014-04-17 00:00:00.000,2014-04-17 00:00:00.000
26876," ",Individual,NULL,Subscriber,2013-11-12 00:00:00.000,2013-11-12 00:00:00.000
26877," ",Individual,NULL,Subscriber,2014-05-08 00:00:00.000,2014-05-08 00:00:00.000
26878," ",Individual,NULL,Subscriber,2013-10-09 00:00:00.000,2013-10-09 00:00:00.000
26879," ",Individual,NULL,Subscriber,2014-03-18 00:00:00.000,2014-03-18 00:00:00.000
26880," ",Individual,NULL,Subscriber,2014-01-23 00:00:00.000,2014-01-23 00:00:00.000
26881," ",Individual,NULL,Subscriber,2013-12-20 00:00:00.000,2013-12-20 00:00:00.000
26882," ",Individual,NULL,Subscriber,2013-09-25 00:00:00.000,2013-09-25 00:00:00.000
26883," ",Individual,NULL,Subscriber,2014-04-27 00:00:00.000,2014-04-27 00:00:00.000
26884," ",Individual,NULL,Subscriber,2013-07-28 00:00:00.000,2013-07-28 00:00:00.000
26885," ",Individual,NULL,Subscriber,2013-11-08 00:00:00.000,2013-11-08 00:00:00.000
26886," ",Individual,NULL,Subscriber,2013-11-21 00:00:00.000,2013-11-21 00:00:00.000
26887," ",Individual,NULL,Subscriber,2013-11-17 00:00:00.000,2013-11-17 00:00:00.000
26888," ",Individual,NULL,Subscriber,2014-05-17 00:00:00.000,2014-05-17 00:00:00.000
26889," ",Individual,NULL,Subscriber,2013-09-14 00:00:00.000,2013-09-14 00:00:00.000
26890," ",Individual,NULL,Subscriber,2013-11-23 00:00:00.000,2013-11-23 00:00:00.000
26891," ",Individual,NULL,Subscriber,2014-01-20 00:00:00.000,2014-01-20 00:00:00.000
26892," ",Individual,NULL,Subscriber,2013-12-24 00:00:00.000,2013-12-24 00:00:00.000
26893," ",Individual,NULL,Subscriber,2013-12-24 00:00:00.000,2013-12-24 00:00:00.000
26894," ",Individual,NULL,Subscriber,2013-08-30 00:00:00.000,2013-08-30 00:00:00.000
26895," ",Individual,NULL,Subscriber,2013-11-27 00:00:00.000,2013-11-27 00:00:00.000
26896," ",Individual,NULL,Subscriber,2013-08-18 00:00:00.000,2013-08-18 00:00:00.000
26897," ",Individual,NULL,Subscriber,2013-08-22 00:00:00.000,2013-08-22 00:00:00.000
26898," ",Individual,NULL,Subscriber,2013-08-03 00:00:00.000,2013-08-03 00:00:00.000
26899," ",Individual,NULL,Subscriber,2013-07-26 00:00:00.000,2013-07-26 00:00:00.000
26900," ",Individual,NULL,Subscriber,2014-02-24 00:00:00.000,2014-02-24 00:00:00.000
26901," ",Individual,NULL,Subscriber,2014-04-23 00:00:00.000,2014-04-23 00:00:00.000
26902," ",Individual,NULL,Subscriber,2013-10-08 00:00:00.000,2013-10-08 00:00:00.000
26903," ",Individual,NULL,Subscriber,2013-10-25 00:00:00.000,2013-10-25 00:00:00.000
26904," ",Individual,NULL,Subscriber,2013-07-11 00:00:00.000,2013-07-11 00:00:00.000
26905," ",Individual,NULL,Subscriber,2013-10-24 00:00:00.000,2013-10-24 00:00:00.000
26906," ",Individual,NULL,Subscriber,2014-03-12 00:00:00.000,2014-03-12 00:00:00.000
26907," ",Individual,NULL,Subscriber,2014-04-25 00:00:00.000,2014-04-25 00:00:00.000
26908," ",Individual,NULL,Subscriber,2014-03-22 00:00:00.000,2014-03-22 00:00:00.000
26909," ",Individual,NULL,Subscriber,2013-08-01 00:00:00.000,2013-08-01 00:00:00.000
26910," ",Individual,NULL,Subscriber,2013-11-27 00:00:00.000,2013-11-27 00:00:00.000
26911," ",Individual,NULL,Subscriber,2013-07-25 00:00:00.000,2013-07-25 00:00:00.000
26912," ",Individual,NULL,Subscriber,2013-12-10 00:00:00.000,2013-12-10 00:00:00.000
26913," ",Individual,NULL,Subscriber,2013-11-29 00:00:00.000,2013-11-29 00:00:00.000
26914," ",Individual,NULL,Subscriber,2013-11-20 00:00:00.000,2013-11-20 00:00:00.000
26915," ",Individual,NULL,Subscriber,2013-12-02 00:00:00.000,2013-12-02 00:00:00.000
26916," ",Individual,NULL,Subscriber,2013-03-03 00:00:00.000,2014-05-30 00:00:00.000
26917," ",Individual,NULL,Subscriber,2013-03-22 00:00:00.000,2014-05-24 00:00:00.000
26918," ",Individual,NULL,Subscriber,2013-03-26 00:00:00.000,2014-05-11 00:00:00.000
26919," ",Individual,NULL,Subscriber,2013-03-25 00:00:00.000,2014-05-15 00:00:00.000
26920," ",Individual,NULL,Subscriber,2013-03-24 00:00:00.000,2014-05-20 00:00:00.000
26921," ",Individual,NULL,Subscriber,2013-03-06 00:00:00.000,2014-05-11 00:00:00.000
26922," ",Individual,NULL,Subscriber,2013-03-29 00:00:00.000,2014-05-05 00:00:00.000
26923," ",Individual,NULL,Subscriber,2013-03-16 00:00:00.000,2014-05-18 00:00:00.000
26924," ",Individual,NULL,Subscriber,2013-03-14 00:00:00.000,2014-05-23 00:00:00.000
26925," ",Individual,NULL,Subscriber,2014-04-18 00:00:00.000,2014-04-18 00:00:00.000
26926," ",Individual,NULL,Subscriber,2014-05-05 00:00:00.000,2014-05-05 00:00:00.000
26927," ",Individual,NULL,Subscriber,2013-09-22 00:00:00.000,2013-09-22 00:00:00.000
26928," ",Individual,NULL,Subscriber,2013-11-04 00:00:00.000,2013-11-04 00:00:00.000
26929," ",Individual,NULL,Subscriber,2014-01-26 00:00:00.000,2014-01-26 00:00:00.000
26930," ",Individual,NULL,Subscriber,2013-08-20 00:00:00.000,2013-08-20 00:00:00.000
26931," ",Individual,NULL,Subscriber,2013-11-09 00:00:00.000,2013-11-09 00:00:00.000
26932," ",Individual,NULL,Subscriber,2013-11-15 00:00:00.000,2013-11-15 00:00:00.000
26933," ",Individual,NULL,Subscriber,2013-09-01 00:00:00.000,2013-09-01 00:00:00.000
26934," ",Individual,NULL,Subscriber,2013-11-11 00:00:00.000,2013-11-11 00:00:00.000
26935," ",Individual,NULL,Subscriber,2014-01-19 00:00:00.000,2014-01-19 00:00:00.000
26936," ",Individual,NULL,Subscriber,2013-10-23 00:00:00.000,2013-10-23 00:00:00.000
26937," ",Individual,NULL,Subscriber,2013-11-29 00:00:00.000,2013-11-29 00:00:00.000
26938," ",Individual,NULL,Subscriber,2013-11-06 00:00:00.000,2013-11-06 00:00:00.000
26939," ",Individual,NULL,Subscriber,2013-10-26 00:00:00.000,2013-10-26 00:00:00.000
26940," ",Individual,NULL,Subscriber,2013-10-25 00:00:00.000,2013-10-25 00:00:00.000
26941," ",Individual,NULL,Subscriber,2013-11-19 00:00:00.000,2013-11-19 00:00:00.000
26942," ",Individual,NULL,Subscriber,2013-11-24 00:00:00.000,2013-11-24 00:00:00.000
26943," ",Individual,NULL,Subscriber,2014-03-17 00:00:00.000,2014-03-17 00:00:00.000
26944," ",Individual,NULL,Subscriber,2013-11-11 00:00:00.000,2013-11-11 00:00:00.000
26945," ",Individual,NULL,Subscriber,2013-10-30 00:00:00.000,2013-10-30 00:00:00.000
26946," ",Individual,NULL,Subscriber,2013-11-04 00:00:00.000,2013-11-04 00:00:00.000
26947," ",Individual,NULL,Subscriber,2013-11-03 00:00:00.000,2013-11-03 00:00:00.000
26948," ",Individual,NULL,Subscriber,2013-11-09 00:00:00.000,2013-11-09 00:00:00.000
26949," ",Individual,NULL,Subscriber,2013-12-26 00:00:00.000,2013-12-26 00:00:00.000
26950," ",Individual,NULL,Subscriber,2013-11-25 00:00:00.000,2013-11-25 00:00:00.000
26951," ",Individual,NULL,Subscriber,2014-06-05 00:00:00.000,2014-06-05 00:00:00.000
26952," ",Individual,NULL,Subscriber,2013-11-14 00:00:00.000,2013-11-14 00:00:00.000
26953," ",Individual,NULL,Subscriber,2013-11-11 00:00:00.000,2013-11-11 00:00:00.000
26954," ",Individual,NULL,Subscriber,2013-11-18 00:00:00.000,2013-11-18 00:00:00.000
26955," ",Individual,NULL,Subscriber,2014-01-01 00:00:00.000,2014-01-01 00:00:00.000
26956," ",Individual,NULL,Subscriber,2013-12-05 00:00:00.000,2013-12-05 00:00:00.000
26957," ",Individual,NULL,Subscriber,2014-05-13 00:00:00.000,2014-05-13 00:00:00.000
26958," ",Individual,NULL,Subscriber,2014-05-25 00:00:00.000,2014-05-25 00:00:00.000
26959," ",Individual,NULL,Subscriber,2014-02-18 00:00:00.000,2014-02-18 00:00:00.000
26960," ",Individual,NULL,Subscriber,2013-12-17 00:00:00.000,2013-12-17 00:00:00.000
26961," ",Individual,NULL,Subscriber,2013-11-24 00:00:00.000,2013-11-24 00:00:00.000
26962," ",Individual,NULL,Subscriber,2013-12-19 00:00:00.000,2013-12-19 00:00:00.000
26963," ",Individual,NULL,Subscriber,2013-12-15 00:00:00.000,2013-12-15 00:00:00.000
26964," ",Individual,NULL,Subscriber,2013-11-04 00:00:00.000,2013-11-04 00:00:00.000
26965," ",Individual,NULL,Subscriber,2013-11-29 00:00:00.000,2013-11-29 00:00:00.000
26966," ",Individual,NULL,Subscriber,2013-12-27 00:00:00.000,2013-12-27 00:00:00.000
26967," ",Individual,NULL,Subscriber,2013-03-25 00:00:00.000,2013-08-06 00:00:00.000
26968," ",Individual,NULL,Subscriber,2014-02-16 00:00:00.000,2014-02-16 00:00:00.000
26969," ",Individual,NULL,Subscriber,2013-12-18 00:00:00.000,2013-12-18 00:00:00.000
26970," ",Individual,NULL,Subscriber,2014-01-19 00:00:00.000,2014-01-19 00:00:00.000
26971," ",Individual,NULL,Subscriber,2014-02-15 00:00:00.000,2014-02-15 00:00:00.000
26972," ",Individual,NULL,Subscriber,2013-08-27 00:00:00.000,2013-08-27 00:00:00.000
26973," ",Individual,NULL,Subscriber,2013-10-12 00:00:00.000,2013-10-12 00:00:00.000
26974," ",Individual,NULL,Subscriber,2013-12-21 00:00:00.000,2013-12-21 00:00:00.000
26975," ",Individual,NULL,Subscriber,2013-12-07 00:00:00.000,2013-12-07 00:00:00.000
26976," ",Individual,NULL,Subscriber,2013-12-20 00:00:00.000,2013-12-20 00:00:00.000
26977," ",Individual,NULL,Subscriber,2013-12-29 00:00:00.000,2013-12-29 00:00:00.000
26978," ",Individual,NULL,Subscriber,2014-02-12 00:00:00.000,2014-02-12 00:00:00.000
26979," ",Individual,NULL,Subscriber,2014-02-03 00:00:00.000,2014-02-03 00:00:00.000
26980," ",Individual,NULL,Subscriber,2014-05-31 00:00:00.000,2014-05-31 00:00:00.000
26981," ",Individual,NULL,Subscriber,2013-08-22 00:00:00.000,2013-08-22 00:00:00.000
26982," ",Individual,NULL,Subscriber,2014-01-04 00:00:00.000,2014-01-04 00:00:00.000
26983," ",Individual,NULL,Subscriber,2014-05-29 00:00:00.000,2014-05-29 00:00:00.000
26984," ",Individual,NULL,Subscriber,2014-05-09 00:00:00.000,2014-05-09 00:00:00.000
26985," ",Individual,NULL,Subscriber,2013-07-15 00:00:00.000,2013-07-15 00:00:00.000
26986," ",Individual,NULL,Subscriber,2013-08-13 00:00:00.000,2013-08-13 00:00:00.000
26987," ",Individual,NULL,Subscriber,2013-08-22 00:00:00.000,2013-08-22 00:00:00.000
26988," ",Individual,NULL,Subscriber,2013-10-10 00:00:00.000,2013-10-10 00:00:00.000
26989," ",Individual,NULL,Subscriber,2013-07-05 00:00:00.000,2013-07-05 00:00:00.000
26990," ",Individual,NULL,Subscriber,2013-09-16 00:00:00.000,2013-09-16 00:00:00.000
26991," ",Individual,NULL,Subscriber,2013-12-07 00:00:00.000,2013-12-07 00:00:00.000
26992," ",Individual,NULL,Subscriber,2013-12-23 00:00:00.000,2013-12-23 00:00:00.000
26993," ",Individual,NULL,Subscriber,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000
26994," ",Individual,NULL,Subscriber,2013-06-07 00:00:00.000,2013-06-07 00:00:00.000
26995," ",Individual,NULL,Subscriber,2013-06-10 00:00:00.000,2013-06-10 00:00:00.000
26996," ",Individual,NULL,Subscriber,2014-03-15 00:00:00.000,2014-03-15 00:00:00.000
26997," ",Individual,NULL,Subscriber,2013-10-24 00:00:00.000,2013-10-24 00:00:00.000
26998," ",Individual,NULL,Subscriber,2014-01-19 00:00:00.000,2014-01-19 00:00:00.000
26999," ",Individual,NULL,Subscriber,2014-04-15 00:00:00.000,2014-04-15 00:00:00.000
27000," ",Individual,NULL,Subscriber,2013-08-03 00:00:00.000,2013-08-03 00:00:00.000
27001," ",Individual,NULL,Subscriber,2013-08-17 00:00:00.000,2013-08-17 00:00:00.000
27002," ",Individual,NULL,Subscriber,2013-07-13 00:00:00.000,2013-07-13 00:00:00.000
27003," ",Individual,NULL,Subscriber,2014-02-03 00:00:00.000,2014-02-03 00:00:00.000
27004," ",Individual,NULL,Subscriber,2014-01-06 00:00:00.000,2014-01-06 00:00:00.000
27005," ",Individual,NULL,Subscriber,2013-12-30 00:00:00.000,2013-12-30 00:00:00.000
27006," ",Individual,NULL,Subscriber,2013-12-03 00:00:00.000,2013-12-03 00:00:00.000
27007," ",Individual,NULL,Subscriber,2013-12-18 00:00:00.000,2013-12-18 00:00:00.000
27008," ",Individual,NULL,Subscriber,2014-02-15 00:00:00.000,2014-02-15 00:00:00.000
27009," ",Individual,NULL,Subscriber,2014-03-06 00:00:00.000,2014-03-06 00:00:00.000
27010," ",Individual,NULL,Subscriber,2014-06-14 00:00:00.000,2014-06-14 00:00:00.000
27011," ",Individual,NULL,Subscriber,2014-05-29 00:00:00.000,2014-05-29 00:00:00.000
27012," ",Individual,NULL,Subscriber,2014-03-05 00:00:00.000,2014-03-05 00:00:00.000
27013," ",Individual,NULL,Subscriber,2014-05-13 00:00:00.000,2014-05-13 00:00:00.000
27014," ",Individual,NULL,Subscriber,2012-05-01 00:00:00.000,2014-03-10 00:00:00.000
27015," ",Individual,NULL,Subscriber,2014-04-06 00:00:00.000,2014-04-06 00:00:00.000
27016," ",Individual,NULL,Subscriber,2013-08-07 00:00:00.000,2013-08-07 00:00:00.000
27017," ",Individual,NULL,Subscriber,2013-01-04 00:00:00.000,2014-02-26 00:00:00.000
27018," ",Individual,NULL,Subscriber,2014-01-13 00:00:00.000,2014-01-13 00:00:00.000
27019," ",Individual,NULL,Subscriber,2014-02-13 00:00:00.000,2014-02-13 00:00:00.000
27020," ",Individual,NULL,Subscriber,2013-01-03 00:00:00.000,2013-01-03 00:00:00.000
27021," ",Individual,NULL,Subscriber,2013-01-23 00:00:00.000,2013-01-23 00:00:00.000
27022," ",Individual,NULL,Subscriber,2013-09-30 00:00:00.000,2013-09-30 00:00:00.000
27023," ",Individual,NULL,Subscriber,2013-09-13 00:00:00.000,2013-09-13 00:00:00.000
27024," ",Individual,NULL,Subscriber,2014-05-15 00:00:00.000,2014-05-15 00:00:00.000
27025," ",Individual,NULL,Subscriber,2013-08-17 00:00:00.000,2013-08-17 00:00:00.000
27026," ",Individual,NULL,Subscriber,2012-05-02 00:00:00.000,2012-05-02 00:00:00.000
27027," ",Individual,NULL,Subscriber,2012-07-07 00:00:00.000,2012-07-07 00:00:00.000
27028," ",Individual,NULL,Subscriber,2013-09-20 00:00:00.000,2013-09-20 00:00:00.000
27029," ",Individual,NULL,Subscriber,2014-06-14 00:00:00.000,2014-06-14 00:00:00.000
27030," ",Individual,NULL,Subscriber,2013-11-23 00:00:00.000,2013-11-23 00:00:00.000
27031," ",Individual,NULL,Subscriber,2014-04-09 00:00:00.000,2014-04-09 00:00:00.000
27032," ",Individual,NULL,Subscriber,2014-06-20 00:00:00.000,2014-06-20 00:00:00.000
27033," ",Individual,NULL,Subscriber,2013-10-27 00:00:00.000,2013-10-27 00:00:00.000
27034," ",Individual,NULL,Subscriber,2014-02-05 00:00:00.000,2014-02-05 00:00:00.000
27035," ",Individual,NULL,Subscriber,2013-12-25 00:00:00.000,2013-12-25 00:00:00.000
27036," ",Individual,NULL,Subscriber,2013-08-01 00:00:00.000,2013-08-01 00:00:00.000
27037," ",Individual,NULL,Subscriber,2013-08-13 00:00:00.000,2013-08-13 00:00:00.000
27038," ",Individual,NULL,Subscriber,2014-04-11 00:00:00.000,2014-04-11 00:00:00.000
27039," ",Individual,NULL,Subscriber,2014-01-29 00:00:00.000,2014-01-29 00:00:00.000
27040," ",Individual,NULL,Subscriber,2013-07-05 00:00:00.000,2013-07-05 00:00:00.000
27041," ",Individual,NULL,Subscriber,2014-03-26 00:00:00.000,2014-03-26 00:00:00.000
27042," ",Individual,NULL,Subscriber,2014-05-13 00:00:00.000,2014-05-13 00:00:00.000
27043," ",Individual,NULL,Subscriber,2012-07-16 00:00:00.000,2012-07-16 00:00:00.000
27044," ",Individual,NULL,Subscriber,2013-01-27 00:00:00.000,2013-01-27 00:00:00.000
27045," ",Individual,NULL,Subscriber,2013-01-17 00:00:00.000,2013-01-17 00:00:00.000
27046," ",Individual,NULL,Subscriber,2013-09-16 00:00:00.000,2013-09-16 00:00:00.000
27047," ",Individual,NULL,Subscriber,2013-01-19 00:00:00.000,2013-01-19 00:00:00.000
27048," ",Individual,NULL,Subscriber,2014-04-15 00:00:00.000,2014-04-15 00:00:00.000
27049," ",Individual,NULL,Subscriber,2013-10-03 00:00:00.000,2013-10-03 00:00:00.000
27050," ",Individual,NULL,Subscriber,2013-01-11 00:00:00.000,2013-01-11 00:00:00.000
27051," ",Individual,NULL,Subscriber,2013-01-20 00:00:00.000,2013-01-20 00:00:00.000
27052," ",Individual,NULL,Subscriber,2014-01-01 00:00:00.000,2014-01-01 00:00:00.000
27053," ",Individual,NULL,Subscriber,2012-08-15 00:00:00.000,2012-08-15 00:00:00.000
27054," ",Individual,NULL,Subscriber,2012-12-31 00:00:00.000,2012-12-31 00:00:00.000
27055," ",Individual,NULL,Subscriber,2013-08-20 00:00:00.000,2013-08-20 00:00:00.000
27056," ",Individual,NULL,Subscriber,2013-01-08 00:00:00.000,2013-01-08 00:00:00.000
27057," ",Individual,NULL,Subscriber,2014-06-12 00:00:00.000,2014-06-12 00:00:00.000
27058," ",Individual,NULL,Subscriber,2013-01-05 00:00:00.000,2013-01-05 00:00:00.000
27059," ",Individual,NULL,Subscriber,2013-07-28 00:00:00.000,2013-07-28 00:00:00.000
27060," ",Individual,NULL,Subscriber,2012-08-25 00:00:00.000,2012-08-25 00:00:00.000
27061," ",Individual,NULL,Subscriber,2013-12-30 00:00:00.000,2013-12-30 00:00:00.000
27062," ",Individual,NULL,Subscriber,2012-08-27 00:00:00.000,2012-08-27 00:00:00.000
27063," ",Individual,NULL,Subscriber,2013-01-14 00:00:00.000,2013-01-14 00:00:00.000
27064," ",Individual,NULL,Subscriber,2012-12-31 00:00:00.000,2012-12-31 00:00:00.000
27065," ",Individual,NULL,Subscriber,2013-12-01 00:00:00.000,2013-12-01 00:00:00.000
27066," ",Individual,NULL,Subscriber,2013-07-02 00:00:00.000,2013-07-02 00:00:00.000
27067," ",Individual,NULL,Subscriber,2013-01-20 00:00:00.000,2013-01-20 00:00:00.000
27068," ",Individual,NULL,Subscriber,2013-01-16 00:00:00.000,2013-01-16 00:00:00.000
27069," ",Individual,NULL,Subscriber,2013-01-18 00:00:00.000,2013-01-18 00:00:00.000
27070," ",Individual,NULL,Subscriber,2014-05-22 00:00:00.000,2014-05-22 00:00:00.000
27071," ",Individual,NULL,Subscriber,2012-08-07 00:00:00.000,2012-08-07 00:00:00.000
27072," ",Individual,NULL,Subscriber,2013-10-02 00:00:00.000,2013-10-02 00:00:00.000
27073," ",Individual,NULL,Subscriber,2013-01-04 00:00:00.000,2014-02-10 00:00:00.000
27074," ",Individual,NULL,Subscriber,2013-01-06 00:00:00.000,2014-02-05 00:00:00.000
27075," ",Individual,NULL,Subscriber,2012-08-22 00:00:00.000,2014-03-28 00:00:00.000
27076," ",Individual,NULL,Subscriber,2013-01-18 00:00:00.000,2013-01-18 00:00:00.000
27077," ",Individual,NULL,Subscriber,2013-01-11 00:00:00.000,2013-01-11 00:00:00.000
27078," ",Individual,NULL,Subscriber,2013-01-04 00:00:00.000,2013-01-04 00:00:00.000
27079," ",Individual,NULL,Subscriber,2013-02-08 00:00:00.000,2013-02-08 00:00:00.000
27080," ",Individual,NULL,Subscriber,2013-02-09 00:00:00.000,2013-02-09 00:00:00.000
27081," ",Individual,NULL,Subscriber,2013-02-10 00:00:00.000,2013-02-10 00:00:00.000
27082," ",Individual,NULL,Subscriber,2012-09-22 00:00:00.000,2012-09-22 00:00:00.000
27083," ",Individual,NULL,Subscriber,2013-02-08 00:00:00.000,2013-02-08 00:00:00.000
27084," ",Individual,NULL,Subscriber,2012-08-30 00:00:00.000,2012-08-30 00:00:00.000
27085," ",Individual,NULL,Subscriber,2012-10-26 00:00:00.000,2012-10-26 00:00:00.000
27086," ",Individual,NULL,Subscriber,2013-02-16 00:00:00.000,2013-02-16 00:00:00.000
27087," ",Individual,NULL,Subscriber,2013-01-29 00:00:00.000,2013-01-29 00:00:00.000
27088," ",Individual,NULL,Subscriber,2013-02-04 00:00:00.000,2013-02-04 00:00:00.000
27089," ",Individual,NULL,Subscriber,2013-02-27 00:00:00.000,2013-02-27 00:00:00.000
27090," ",Individual,NULL,Subscriber,2013-02-24 00:00:00.000,2013-02-24 00:00:00.000
27091," ",Individual,NULL,Subscriber,2013-02-22 00:00:00.000,2013-02-22 00:00:00.000
27092," ",Individual,NULL,Subscriber,2013-02-01 00:00:00.000,2014-02-08 00:00:00.000
27093," ",Individual,NULL,Subscriber,2013-02-25 00:00:00.000,2014-02-04 00:00:00.000
27094," ",Individual,NULL,Subscriber,2013-02-21 00:00:00.000,2013-02-21 00:00:00.000
27095," ",Individual,NULL,Subscriber,2013-02-14 00:00:00.000,2013-02-14 00:00:00.000
27096," ",Individual,NULL,Subscriber,2013-02-27 00:00:00.000,2014-02-27 00:00:00.000
27097," ",Individual,NULL,Subscriber,2013-02-06 00:00:00.000,2014-02-02 00:00:00.000
27098," ",Individual,NULL,Subscriber,2014-01-18 00:00:00.000,2014-01-18 00:00:00.000
27099," ",Individual,NULL,Subscriber,2012-10-26 00:00:00.000,2012-10-26 00:00:00.000
27100," ",Individual,NULL,Subscriber,2013-09-05 00:00:00.000,2013-09-05 00:00:00.000
27101," ",Individual,NULL,Subscriber,2012-10-26 00:00:00.000,2012-10-26 00:00:00.000
27102," ",Individual,NULL,Subscriber,2012-10-27 00:00:00.000,2012-10-27 00:00:00.000
27103," ",Individual,NULL,Subscriber,2013-02-22 00:00:00.000,2014-02-20 00:00:00.000
27104," ",Individual,NULL,Subscriber,2013-02-05 00:00:00.000,2014-03-11 00:00:00.000
27105," ",Individual,NULL,Subscriber,2013-02-03 00:00:00.000,2014-03-17 00:00:00.000
27106," ",Individual,NULL,Subscriber,2013-02-15 00:00:00.000,2014-03-06 00:00:00.000
27107," ",Individual,NULL,Subscriber,2013-01-30 00:00:00.000,2014-03-24 00:00:00.000
27108," ",Individual,NULL,Subscriber,2013-02-11 00:00:00.000,2013-02-11 00:00:00.000
27109," ",Individual,NULL,Subscriber,2013-08-14 00:00:00.000,2013-08-14 00:00:00.000
27110," ",Individual,NULL,Subscriber,2014-04-16 00:00:00.000,2014-04-16 00:00:00.000
27111," ",Individual,NULL,Subscriber,2013-11-08 00:00:00.000,2013-11-08 00:00:00.000
27112," ",Individual,NULL,Subscriber,2013-11-26 00:00:00.000,2013-11-26 00:00:00.000
27113," ",Individual,NULL,Subscriber,2014-02-10 00:00:00.000,2014-02-10 00:00:00.000
27114," ",Individual,NULL,Subscriber,2013-03-23 00:00:00.000,2014-03-01 00:00:00.000
